Date	Customer ID	Rgn	Item	Sum of angels	Punching holes	Surface treatment	Open	Weight	Strip thickness	Tolerance	Steel grade	Meters	Revenue	Raw material cost	Total costs
24.10.2018	644678	DE	SECTION_021365-2_005	330,000	X		X	34.371,398	2	4	FVZ	22.226,000	59.059,90	27.998,99	45.783,94
24.10.2018	4451491	SE	SECTION_0200248-8	90,000	X		X	43.646,000	8	4	WB	5.000,000	75.073,70	0,00	24.745,55
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.584,42	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.583,98	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.583,98	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.583,98	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.584,36	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.584,36	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.584,36	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.584,36	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227859-1	1.380,000			X	11.352,572	1	4	CRNI	2.320,000	62.584,36	14.352,56	37.477,88
24.10.2018	44657449	AT	SECTION_0227894-1	958,000			X	17.325,271	1	4	CRNI	5.504,000	99.379,78	21.906,82	60.242,46
24.10.2018	44657449	AT	SECTION_0227894-1	958,000			X	17.325,271	1	4	CRNI	5.504,000	99.377,25	21.906,82	60.242,46
24.10.2018	44657449	AT	SECTION_0227894-1	958,000			X	17.325,271	1	4	CRNI	5.504,000	99.377,25	21.906,82	60.242,46
24.10.2018	44657449	AT	SECTION_0227894-1	958,000			X	17.325,271	1	4	CRNI	5.504,000	99.377,25	21.906,82	60.242,46
24.10.2018	44657449	AT	SECTION_0227894-1	958,000			X	17.325,271	1	4	CRNI	5.504,000	99.377,25	21.906,82	60.242,46
24.10.2018	44657449	AT	SECTION_0227860-1	577,000			X	4.399,372	1	4	CRNI	1.890,000	44.256,62	5.563,03	25.761,47
24.10.2018	44657449	AT	SECTION_0227860-1	577,000			X	4.399,372	1	4	CRNI	1.890,000	44.256,62	5.563,03	25.761,47
24.10.2018	44657449	AT	SECTION_0227860-1	577,000			X	4.399,372	1	4	CRNI	1.890,000	44.256,62	5.563,03	25.761,47
24.10.2018	44657449	AT	SECTION_0227860-1	577,000			X	4.399,372	1	4	CRNI	1.890,000	44.256,62	5.563,03	25.761,47
24.10.2018	4461915	AT	SECTION_0219740-0.8	450,000	X	X	X	2.844,000	0,8	4	CRNI	5.000,000	19.159,03	3.847,30	10.410,53
24.10.2018	4457516	DE	SECTION_0208642-2.5	180,000	X		X	49.847,500	2,5	4	FVZ	20.000,000	77.846,60	38.945,37	50.594,77
24.10.2018	44144418	DE	SECTION_0011919-0.6_002	900,000		X	X	17.310,000	0,6	4	FVZ	15.000,000	35.893,65	14.512,83	29.641,57
24.10.2018	4451491	SE	SECTION_0017457-2	366,000			X	8.478,000	2	4	WB	5.000,000	13.864,50	5.624,48	10.331,81
25.10.2018	443344	CH	SECTION_0016646-1.5	731,000		X		16.514,438	1,5	4	FVZ	10.200,000	39.387,50	13.331,86	21.330,26
25.10.2018	443344	CH	SECTION_0016646-1.5	731,000		X		16.514,438	1,5	4	WB	10.200,000	36.873,41	11.415,09	19.369,21
29.10.2018	443124	CH	SECTION_0015806-1.5	1.080,000		X		16.440,000	1,5	4	CRNI	5.000,000	114.550,76	27.357,51	42.455,31
29.10.2018	443124	CH	SECTION_0015806-1.5	1.080,000		X		16.234,500	1,5	4	CRNI	5.000,000	90.403,09	19.805,60	34.710,92
30.10.2018	443161	CH	SECTION_0209074-4	180,000	X		X	24.522,615	4	4	WB	8.010,000	50.591,56	16.140,53	28.191,33
25.10.2018	44144187	DE	SECTION_0015601-0.8_092	853,000	X		X	10.910,000	0,8	4	FVZ	5.000,000	39.138,72	0,11	13.458,32
25.10.2018	44144187	DE	SECTION_0015601-0.8_094	853,000	X		X	10.910,000	0,8	4	FVZ	5.000,000	39.215,56	0,11	13.458,32
25.10.2018	44144187	DE	SECTION_0015601-0.8_097	853,000	X		X	10.910,000	0,8	4	FVZ	5.000,000	36.940,21	0,11	11.658,12
25.10.2018	44144187	DE	SECTION_0015601-0.8_098	853,000	X		X	10.910,000	0,8	4	FVZ	5.000,000	35.370,99	0,11	10.458,19
25.10.2018	44144187	DE	SECTION_0015601-0.8_100	853,000	X		X	10.910,000	0,8	4	FVZ	5.000,000	34.479,82	0,11	9.791,55
25.10.2018	4412479	ES	SECTION_001388-1.5	720,000		X		69.825,750	1,5	4	FVZ	20.000,000	109.683,60	54.286,84	70.287,62
25.10.2018	4412479	ES	SECTION_001388-1.5	720,000		X		69.825,750	1,5	4	FVZ	20.000,000	109.683,60	54.286,84	70.287,62
25.10.2018	44353	IT	SECTION_0209067-2	720,000			X	48.180,945	2	4	FVZ	12.300,000	62.907,86	36.949,51	48.237,92
25.10.2018	44353	IT	SECTION_0209069-2	720,000			X	49.356,090	2	4	FVZ	12.600,000	65.477,41	37.850,72	50.145,72
25.10.2018	44353	IT	SECTION_021534-1.2	540,000	X		X	13.225,680	1,2	1	FVZ	9.000,000	23.477,22	10.611,16	19.168,66
29.10.2018	4414559	FR	SECTION_001346-4.8	923,000	X		X	117.004,595	3,8	4	WB	13.860,000	122.456,45	85.811,48	115.677,46
29.10.2018	4414559	FR	SECTION_001346-4.8	923,000	X		X	117.004,595	3,8	4	WB	13.860,000	122.456,45	85.811,48	115.677,46
29.10.2018	4414559	FR	SECTION_001346-4.8	923,000	X		X	117.004,595	3,8	4	WB	13.860,000	122.456,45	85.811,48	115.677,46
29.10.2018	4414559	FR	SECTION_001346-4.8	923,000	X		X	117.004,595	3,8	4	WB	13.860,000	122.456,45	85.811,48	115.677,46
29.10.2018	4414559	FR	SECTION_001346-4.8	923,000	X		X	117.004,595	3,8	4	WB	13.860,000	122.542,81	85.811,48	114.053,70
29.10.2018	4414559	FR	SECTION_001346-4.8	923,000	X		X	117.004,595	3,8	4	WB	13.860,000	122.542,81	85.811,48	114.053,70
25.10.2018	446635	SE	SECTION_0007112-1.25	360,000				4.121,250	1,25	4	KB	5.000,000	11.194,30	2.980,30	7.941,79
25.10.2018	44524464	DE	SECTION_0011488-1	1.188,000			X	3.983,875	1	4	KB	5.000,000	13.357,23	2.943,76	9.125,87
25.10.2018	44144917	GB	SECTION_0014045-1	2.551,000				138.474,000	1	4	FVZ	240.000,000	214.437,60	115.385,06	162.035,05
25.10.2018	44144917	GB	SECTION_0211424-1.25	360,000	X	X		87.576,563	1,25	4	FVZ	75.000,000	134.793,75	71.719,57	101.138,76
25.10.2018	44144917	GB	SECTION_0211424-1.25	360,000	X	X		87.576,563	1,25	4	FVZ	75.000,000	134.793,75	71.719,57	101.138,76
25.10.2018	44144917	GB	SECTION_0211424-1.25	360,000	X	X		87.576,563	1,25	4	FVZ	75.000,000	134.793,75	71.719,57	104.945,65
25.10.2018	44144917	GB	SECTION_0211424-1.1	360,000	X	X		339.010,100	1,1	4	FVZ	260.000,000	526.029,40	288.821,29	373.407,42
25.10.2018	44144917	GB	SECTION_0211424-1.1	360,000	X	X		339.010,100	1,1	4	FVZ	260.000,000	526.029,40	288.821,29	373.407,42
25.10.2018	44144917	GB	SECTION_0211424-1.5	360,000	X	X		459.225,000	1,5	4	FVZ	260.000,000	670.220,20	383.059,63	473.850,32
25.10.2018	44144917	GB	SECTION_0211424-1.5	360,000	X	X		459.225,000	1,5	4	FVZ	260.000,000	670.220,20	383.059,63	473.850,32
25.10.2018	44144917	GB	SECTION_0211424-1.5	360,000	X	X		459.225,000	1,5	4	FVZ	260.000,000	670.220,20	383.059,63	473.850,32
29.10.2018	4427692	ES	SECTION_0208172-1.8	360,000		X		21.173,805	1,8	4	KB	9.000,000	37.249,29	0,00	7.448,00
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	61.311,90	28.594,99	49.519,95
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	61.311,90	28.594,99	49.519,95
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	61.311,90	28.594,99	49.519,95
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	61.311,90	28.594,99	49.519,95
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	61.311,90	28.594,99	49.519,95
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	61.311,90	28.594,99	49.519,95
29.10.2018	44644888	GB	SECTION_0014579-4.5	360,000			X	43.449,750	4,5	4	WB	6.000,000	50.836,50	28.594,99	41.353,98
29.10.2018	4445871	NL	SECTION_0201141-1.5	540,000				6.191,625	1,5	1	CRNI	5.000,000	29.559,29	6.607,46	15.655,39
29.10.2018	4412627	DE	SECTION_0200252-1	270,000	X	X	X	16.728,250	1	4	CRNI	55.000,000	84.652,49	21.770,82	44.217,18
29.10.2018	4412627	DE	SECTION_0200252-1	270,000	X	X	X	16.728,250	1	4	CRNI	55.000,000	84.652,49	21.770,82	44.217,18
29.10.2018	4412627	DE	SECTION_0200252-1	270,000	X	X	X	16.728,250	1	4	CRNI	55.000,000	88.041,59	22.838,01	45.309,02
29.10.2018	4412627	DE	SECTION_0200252-1	270,000	X	X	X	16.728,250	1	4	CRNI	55.000,000	88.041,59	22.838,01	45.309,02
29.10.2018	4412787	DE	SECTION_0010008-2	380,000	X		X	20.551,300	2	4	KB	22.000,000	94.679,62	0,22	19.073,97
29.10.2018	4412787	DE	SECTION_0010008-2	380,000	X		X	20.551,300	2	4	KB	22.000,000	93.980,74	0,22	19.056,54
29.10.2018	4412787	DE	SECTION_0010009-2	498,000	X		X	15.888,400	2	4	KB	22.000,000	77.465,14	0,17	16.329,17
29.10.2018	4412787	DE	SECTION_0010009-2	498,000	X		X	15.888,400	2	4	KB	22.000,000	77.244,45	0,17	16.312,19
29.10.2018	44144899	SE	SECTION_0201490-1.5	450,000		X	X	6.263,123	1,5	4	WB	5.400,000	11.368,89	4.329,96	9.027,28
19.11.2018	4464619	FR	SECTION_0017026-1.5_019	900,000		X		4.840,000	1,5	4	WB	2.000,000	27.898,53	4.364,15	19.961,52
19.11.2018	4464619	FR	SECTION_0017026-1.5_020	900,000		X		4.840,000	1,5	4	WB	2.000,000	27.898,53	4.364,15	19.961,52
19.11.2018	4464619	FR	SECTION_0017026-1.5_017	900,000		X		4.840,000	1,5	4	WB	2.000,000	31.895,60	5.091,51	22.975,61
19.11.2018	4464619	FR	SECTION_0017026-1.5_014	900,000		X		4.840,000	1,5	2	WB	2.000,000	39.645,56	5.418,82	29.241,63
19.11.2018	4464619	FR	SECTION_0017026-1.5_015	900,000		X		4.840,000	1,5	4	WB	2.000,000	36.271,77	6.182,55	26.233,38
19.11.2018	4464619	FR	SECTION_0017026-1.5_011	900,000	X	X		4.840,000	1,5	2	WB	2.000,000	39.254,23	5.055,14	27.880,16
19.11.2018	4464619	FR	SECTION_0017026-1.5_018	900,000		X		4.840,000	1,5	4	WB	2.000,000	31.895,60	5.091,51	22.975,61
19.11.2018	4464619	FR	SECTION_0017026-1.5_016	900,000		X		4.840,000	1,5	4	WB	2.000,000	36.271,77	6.182,55	26.233,38
19.11.2018	4464619	FR	SECTION_0017026-1.5_014	900,000		X		4.840,000	1,5	2	WB	2.000,000	39.645,56	5.418,82	29.241,63
19.11.2018	4464619	FR	SECTION_0017026-1.5_012	900,000	X	X		4.840,000	1,5	2	WB	2.000,000	39.254,23	5.055,14	27.880,16
29.10.2018	443225	AT	SECTION_0014914-2.5	1.080,000		X		15.955,125	2,5	4	WB	6.000,000	29.885,70	10.532,11	18.322,14
29.10.2018	44644726	DE	SECTION_0222574-4_002	90,000		X	X	32.960,000	3	4	WB	40.000,000	61.620,00	19.831,05	34.495,03
29.10.2018	44353	IT	SECTION_0016601-1.2	720,000	X			92.372,049	1,2	4	FVZ	39.620,000	148.517,55	77.822,42	110.323,12
29.10.2018	44353	IT	SECTION_0016601-1.2	720,000	X			92.372,049	1,2	4	FVZ	39.620,000	148.517,55	77.822,42	110.323,12
29.10.2018	44353	IT	SECTION_0016600-1.2	656,000	X			48.987,297	1,2	4	FVZ	18.740,000	86.991,83	41.274,75	62.202,42
29.10.2018	44353	IT	SECTION_0016600-1.2	656,000	X			48.987,297	1,2	4	FVZ	18.740,000	86.991,83	41.274,75	62.202,42
29.10.2018	443645	ES	SECTION_0015574-0.8	442,000		X	X	2.449,000	0,8	4	CRNI	5.000,000	16.930,45	0,00	4.348,58
30.10.2018	4464761	FR	SECTION_0226224-4	720,000		X		44.509,500	3	4	WB	6.000,000	60.757,32	29.382,18	41.614,76
30.10.2018	6431	DE	SECTION_0219072-4	309,000	X		X	455.928,000	4	4	WB	20.000,000	473.447,00	300.032,86	369.222,14
30.10.2018	626442	FI	SECTION_0210677-6_022	720,000	X	X		33.499,875	6	4	WB	2.500,000	111.583,86	0,00	50.575,18
30.10.2018	626442	FI	SECTION_0210677-6_024	720,000	X	X		33.499,875	6	4	WB	2.500,000	105.026,33	0,00	46.925,42
27.11.2018	44144899	SE	SECTION_0008420-1.5_002	720,000		X		10.192,000	1,5	4	CRNI	4.000,000	55.561,63	11.397,42	20.543,36
27.11.2018	44144899	SE	SECTION_0008420-1.5_005	720,000		X		10.320,000	1,5	4	CRNI	4.000,000	70.621,45	15.026,66	23.888,75
30.10.2018	44517444	NL	SECTION_0012225-2_011	360,000	X			48.076,000	2	4	CRNI	17.000,000	220.500,70	54.307,68	105.829,59
30.10.2018	44517444	NL	SECTION_0012225-2_012	360,000	X			48.076,000	2	4	CRNI	17.000,000	220.500,70	54.307,68	105.829,59
30.10.2018	44517444	NL	SECTION_0012225-2_014	360,000	X			48.076,000	2	4	CRNI	17.000,000	226.967,00	54.307,68	110.361,13
30.10.2018	44517444	NL	SECTION_0012225-2_014	360,000	X			48.076,000	2	4	CRNI	17.000,000	226.967,00	54.307,68	110.361,13
30.10.2018	44517444	NL	SECTION_0012225-2_001	360,000				48.076,000	2	4	CRNI	17.000,000	172.145,74	49.823,56	63.698,70
30.10.2018	446318	FR	SECTION_0216247-2	540,000				17.735,500	2	4	CRNI	5.000,000	86.399,16	20.401,43	33.032,27
30.10.2018	446318	FR	SECTION_0216247-2	540,000				17.735,500	2	4	CRNI	5.000,000	83.626,26	20.401,43	31.181,12
30.10.2018	4437144	IT	SECTION_0015980-1.5	1.000,000	X	X		13.008,431	1,5	4	KB	4.500,000	70.961,59	9.410,71	36.149,20
30.10.2018	4437144	IT	SECTION_0015980-1.5	1.000,000	X	X		13.008,431	1,5	4	KB	4.500,000	70.961,59	9.410,71	36.149,20
30.10.2018	4462527	NL	SECTION_0014816-0.75	720,000		X	X	10.602,000	0,75	1	CRNI	31.000,000	83.271,58	17.634,75	36.700,64
07.11.2018	445567	AT	SECTION_0217827-2.25	692,000		X		31.969,125	2,25	4	WB	10.000,000	40.463,80	23.192,48	34.038,05
07.11.2018	445567	AT	SECTION_0209141-2.5	360,000				19.281,562	2,5	4	WB	15.000,000	23.569,65	12.624,61	20.590,49
07.11.2018	443945	AT	SERVICE_00699	0,000									632,63	0,00	0,00
07.11.2018	443945	AT	SERVICE_00699	0,000									445,72	0,00	0,00
09.11.2018	443877	AT	SECTION_0017074-4_004	180,000			X	58.090,000	4	4	FVZ	10.000,000	81.646,50	0,00	66.668,51
07.11.2018	4448944	LU	SECTION_0216419-1.5	180,000	X		X	9.331,688	1,5	4	FVZ	5.000,000	18.581,82	6.913,75	12.928,99
07.11.2018	4448944	LU	SECTION_0215979-1.5	180,000	X		X	11.686,688	1,5	4	FVZ	5.000,000	20.505,95	9.045,98	15.872,21
07.11.2018	4464428	HU	SECTION_0007774-0.8	682,000			X	10.974,300	0,8	4	FVZ	15.000,000	21.721,05	9.126,06	16.282,26
07.11.2018	4464197	DE	SECTION_0222949-1.75	649,000	X		X	42.723,625	1,75	4	FVZ	20.000,000	57.922,80	33.071,83	47.107,00
07.11.2018	4464197	DE	SECTION_0222949-1.75	649,000	X		X	42.723,625	1,75	4	FVZ	20.000,000	57.922,80	33.071,83	47.107,00
07.11.2018	69688	AT	SECTION_0014284-1.5	360,000				22.537,350	1,5	4	FVZ	16.500,000	47.997,46	20.952,39	31.897,92
08.11.2018	443651	ES	SECTION_0014812-1.5_001	1.260,000		X	X	10.522,800	1,5	4	CRNI	4.000,000	68.170,42	14.982,87	31.198,96
08.11.2018	441237	AT	SECTION_0215422-2	495,000	X		X	7.086,300	2	1	CRNI	3.000,000	30.017,52	7.343,58	14.226,38
08.11.2018	4425941	BE	SECTION_001324-2	900,000	X			24.997,148	2	1	FVZ	4.615,000	39.338,72	21.370,31	32.338,00
08.11.2018	4414486	DE	SECTION_0016494-2	1.091,000				10.362,000	2	4	WB	5.000,000	24.083,15	6.817,73	13.702,99
08.11.2018	44644266	BY	SECTION_0227969-5	352,000			X	128.287,840	5	4	WB	6.400,000	209.540,86	114.603,99	143.690,47
09.11.2018	4412929	DE	SECTION_0219114-1	180,000			X	1.402,250	1	4	CRNI	7.100,000	11.297,89	1.830,47	5.784,00
09.11.2018	4412929	DE	SECTION_0219114-1	180,000			X	1.402,250	1	4	CRNI	7.100,000	11.297,89	1.830,47	5.784,00
12.11.2018	441437	DE	SECTION_0010724-2.5	720,000				22.048,688	2,5	4	WB	7.000,000	44.571,80	14.478,72	27.783,49
09.11.2018	443648	IT	SECTION_0015125-1.5_001	1.448,000		X	X	12.821,700	1,5	4	CRNI	4.000,000	77.305,12	15.910,92	36.407,69
09.11.2018	443644	IT	SECTION_0016978-2	540,000		X		5.039,700	2	1	WB	3.000,000	14.326,65	3.316,73	8.570,06
12.11.2018	4414155	DE	SECTION_001473-1.8	1.800,000		X		41.146,560	1,8	4	WB	7.000,000	68.079,83	28.508,99	44.033,15
12.11.2018	443298	AT	SECTION_0015454-1_004	360,000	X	X	X	1.975,000	1	4	CRNI	5.000,000	20.269,62	2.571,61	9.843,86
12.11.2018	443298	AT	SECTION_0015454-1_005	360,000	X	X	X	1.975,000	1	4	CRNI	5.000,000	21.502,02	2.826,14	10.118,97
12.11.2018	44144149	IT	SECTION_0220951-8	360,000		X		38.794,700	8	4	WB	2.500,000	73.815,63	0,00	14.008,37
19.11.2018	44544722	DE	SECTION_0015159-2	330,000			X	6.594,000	2	4	WB	8.000,000	11.584,56	4.338,08	8.366,76
19.11.2018	626442	FI	SECTION_0016054-4_059	720,000		X		13.288,088	3	4	WB	3.050,000	51.507,78	10.434,54	33.968,76
19.11.2018	626442	FI	SECTION_0016054-4_060	720,000		X		13.288,088	3	4	WB	3.050,000	45.243,86	9.681,68	32.281,72
19.11.2018	626442	FI	SECTION_0016054-4_058	720,000		X		13.288,088	3	4	WB	3.050,000	45.390,68	11.193,49	32.380,72
19.11.2018	443781	AT	SECTION_0206247-0.5	590,000	X		X	26.493,750	0,5	4	FVZ	45.000,000	42.055,65	23.435,82	36.184,05
19.11.2018	443781	AT	SECTION_0210227-4	270,000	X		X	188.400,000	3	4	FVZ	40.000,000	219.778,00	154.432,14	224.726,72
19.11.2018	443781	AT	SECTION_021423-1.6	540,000	X			93.415,000	1,6	4	FVZ	35.000,000	129.042,55	77.351,69	107.017,28
19.11.2018	443781	AT	SECTION_0221906-1.5	540,000	X			72.651,750	1,5	4	FVZ	20.000,000	98.386,60	91.942,75	118.501,60
19.11.2018	4428957	SE	SECTION_001723-2	540,000	X			17.521,200	2	4	WB	6.200,000	32.601,09	11.530,39	23.883,35
19.11.2018	4428957	SE	SECTION_001723-2	540,000				17.521,200	2	4	WB	6.200,000	47.309,78	11.530,39	33.410,28
19.11.2018	4428957	SE	SECTION_001723-2	540,000				17.521,200	2	4	WB	6.200,000	30.690,87	11.530,39	21.858,01
19.11.2018	4428957	SE	SECTION_0017242-1	1.128,000			X	23.060,160	1	4	KB	5.100,000	41.168,32	16.563,05	28.171,75
19.11.2018	4428957	SE	SECTION_0017242-1	1.128,000			X	23.060,160	1	4	KB	5.100,000	56.148,14	16.563,05	34.802,32
19.11.2018	4428957	SE	SECTION_0017242-1	1.128,000			X	23.060,160	1	4	KB	5.100,000	56.148,14	16.563,05	34.802,32
19.11.2018	4414344	PT	SECTION_0015451-2	1.063,000				23.236,000	2	4	WB	5.000,000	36.099,05	15.531,33	23.894,23
13.11.2018	443344	CH	SECTION_0201801-1.5	551,000		X		7.359,375	1,5	4	WB	5.000,000	16.996,85	4.973,16	11.204,30
13.11.2018	443344	CH	SECTION_0201801-1.5	551,000		X		7.406,250	1,5	4	CRNI	5.000,000	38.512,73	7.904,40	15.486,30
13.11.2018	443159	CH	SECTION_001632-1.75_002	900,000				3.111,000	1,75	4	CRNI	3.000,000	73.091,20	3.637,08	30.887,94
12.11.2018	443121	CH	SECTION_0007051-2.5	360,000			X	4.219,375	2,5	4	FVZ	5.000,000	11.605,10	3.231,94	7.143,47
12.11.2018	4412828	DE	SERVICE_0000884-2.5_042	0,000									61.506,60	12.994,78	39.485,22
12.11.2018	4412828	DE	SERVICE_0000884-2.5_03	0,000									61.369,69	12.967,86	39.430,94
12.11.2018	4412828	DE	SERVICE_0000884-2.5_049	0,000									61.249,29	12.955,12	39.405,40
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	27.755,00	0,00	0,00
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	26.944,33	8.476,70	20.569,86
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	26.944,33	8.476,70	20.569,86
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	27.023,58	8.476,70	20.569,86
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	25.203,89	8.476,70	19.060,47
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	25.203,89	8.476,70	19.060,47
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	24.984,58	8.476,70	19.060,47
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	24.984,58	8.476,70	19.060,47
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	25.426,53	8.476,70	19.275,92
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	25.426,53	8.476,70	19.275,92
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	25.445,08	8.476,70	19.275,92
12.11.2018	443194	IT	SECTION_0227491-2	270,000	X		X	11.217,650	2	4	FVZ	5.000,000	25.445,08	8.476,70	19.275,92
12.11.2018	441449444	FI	SECTION_0000564-2	360,000			X	9.734,000	2	4	FVZ	10.000,000	14.378,00	7.496,44	10.986,00
12.11.2018	4459857	FR	SECTION_0017914-0.9	1.810,000	X	X		9.096,188	0,9	4	FVZ	5.000,000	20.488,65	7.116,56	16.557,88
12.11.2018	4459857	FR	SECTION_0017914-0.9	1.810,000	X	X		9.096,188	0,9	4	FVZ	5.000,000	20.488,65	7.116,56	16.557,88
12.11.2018	443614	AT	SECTION_000300-1.5	1.557,000	X		X	35.404,128	1,5	4	WB	4.640,000	58.565,29	24.288,85	36.039,65
12.11.2018	4462654	IT	SECTION_022063-2	1.091,000				47.335,500	2	4	WB	10.000,000	66.446,90	33.851,96	46.875,76
12.11.2018	443644	IT	SECTION_0016267-2	949,000		X		23.510,750	2	4	WB	5.000,000	32.864,00	15.471,51	25.033,79
12.11.2018	443614	AT	SECTION_022763-1.5	1.580,000	X		X	39.599,325	1,5	4	WB	5.000,000	70.965,70	27.168,12	42.078,45
12.11.2018	443644	IT	SECTION_0016268-1.5	1.095,000		X		14.012,250	1,5	4	WB	5.000,000	26.804,70	9.611,75	20.158,28
12.11.2018	443644	IT	SECTION_0016287-1.5	720,000		X		9.484,763	1,5	4	WB	3.000,000	20.519,46	6.508,00	14.810,35
13.11.2018	4464685	DE	SECTION_0227986-1.85	360,000		X		38.862,210	1,85	4	KB	10.000,000	57.409,30	26.762,94	39.037,72
12.11.2018	4464685	DE	SECTION_0227987-1.85	360,000		X	X	43.335,140	1,85	4	KB	10.000,000	63.468,60	29.841,98	42.393,07
12.11.2018	4464685	DE	SECTION_022734-1.85	360,000		X		47.967,818	1,85	4	KB	10.000,000	68.603,60	33.034,29	45.871,66
12.11.2018	4426419	HU	SECTION_022803-4	270,000			X	9.163,305	3	4	WB	0,000	23.754,51	6.143,29	12.397,26
12.11.2018	4426419	HU	SECTION_0228042-4	90,000			X	2.876,114	3	4	WB	0,000	11.453,10	1.927,77	6.023,97
12.11.2018	4426419	HU	SECTION_022803-4	90,000			X	9.016,353	3	4	WB	0,000	16.304,65	6.046,74	11.455,74
13.11.2018	4461652	DK	SECTION_0217494-4	354,000		X	X	35.392,000	4	4	CRNI	5.600,000	122.486,29	709,71	12.746,61
13.11.2018	44561644	NL	SECTION_0212642-1.25	645,000			X	25.144,531	1,25	4	FVZ	25.000,000	62.647,00	20.825,53	37.323,53
13.11.2018	44561644	NL	SECTION_0212642-1.25	645,000			X	25.144,531	1,25	4	FVZ	25.000,000	62.647,00	20.825,53	37.323,53
13.11.2018	44561644	NL	SECTION_0212642-1.25	645,000			X	25.144,531	1,25	4	FVZ	25.000,000	62.647,00	20.825,53	38.486,68
13.11.2018	44561644	NL	SECTION_0212642-1.25	645,000			X	25.144,531	1,25	4	FVZ	25.000,000	62.647,00	20.825,53	38.456,12
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	84.778,85	30.251,71	66.538,49
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	84.778,85	30.251,71	66.538,49
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	97.565,00	30.251,71	79.256,28
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	97.565,00	30.251,71	79.256,28
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	116.461,80	30.251,71	94.242,50
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	116.461,80	30.251,71	94.242,50
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	65.625,30	30.251,71	46.725,07
13.11.2018	443926	GB	SECTION_0014861-2.5	540,000	X	X		42.488,125	2,5	4	WB	5.000,000	65.625,30	30.251,71	46.725,07
